Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_462.jpg,0,1,0,2.885578,103.741,89.5749,1.356407,41.85073,0.0009830223
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_522.jpg,0,1,0,2.912624,103.8708,89.69216,1.360359,41.8672,0.001438641
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_547.jpg,0,1,0,2.940373,103.9583,89.77127,1.361732,41.87622,0.001459778
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_592.jpg,0,1,0,2.981876,104.0466,89.85112,1.362114,41.88484,0.001462394
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_641.jpg,0,1,0,3.009174,104.1358,89.9318,1.368713,41.89375,0.001369043
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_683.jpg,0,1,0,3.036736,104.2258,90.0132,1.372576,41.90348,0.001496988
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_728.jpg,0,1,0,3.064242,104.3622,90.13667,1.37427,41.91648,0.0015193
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_768.jpg,0,1,0,3.091681,104.4541,90.21988,1.37294,41.92489,0.001510652
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_808.jpg,0,1,0,3.119488,104.5469,90.30392,1.377269,41.93388,0.001409987
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_851.jpg,0,1,0,3.159689,104.6405,90.38865,1.37854,41.94383,0.001517221
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_892.jpg,0,1,0,3.187347,104.7348,90.47416,1.381701,41.95196,0.001078683
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_933.jpg,0,1,0,3.213777,104.8299,90.56042,1.384865,41.96325,0.001549305
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_07_974.jpg,0,1,0,3.240892,104.9258,90.64738,1.385138,41.97281,0.001558646
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_08_019.jpg,0,1,0,3.268369,105.0225,90.73509,1.386953,41.98089,0.001106922
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_08_059.jpg,0,1,0,3.294622,105.12,90.82355,1.388579,41.99229,0.001571618
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_08_101.jpg,0,1,0,3.321977,105.2183,90.91277,1.391436,42.00114,0.001115998
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_08_144.jpg,0,1,0,3.348123,105.3671,91.04794,1.393563,42.01803,0.001580856
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_08_186.jpg,0,1,0,3.37494,105.4673,91.13898,1.395154,42.02676,0.001144129
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_08_230.jpg,0,1,0,3.414741,105.5682,91.23075,1.396052,42.03859,0.001594842
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_08_274.jpg,0,1,0,3.4285,105.67,91.3233,1.401003,42.04944,0.001507948
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_08_314.jpg,0,1,0,3.467726,105.7724,91.41653,1.401241,42.06054,0.00163301
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_08_356.jpg,0,1,0,3.493974,105.8757,91.51053,1.405245,42.0712,0.001521829
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_08_398.jpg,0,1,0,3.520896,105.9798,91.60525,1.408505,42.0814,0.001185983
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_08_438.jpg,0,1,0,3.546631,106.0845,91.70068,1.410045,42.09396,0.00165426
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_08_480.jpg,0,1,0,3.573433,106.1901,91.79683,1.411394,42.10366,0.001198208
/Users/adam/Projects/IMG/robocam_2017_05_24_17_04_08_534.jpg,0,1,0,3.585888,106.3498,91.94242,1.413448,42.12072,0.001200237
